,id,prey_id,bait_id,yhat,mist_score,saint_bfdr_score,avg_spec_score,saint_score,fold_change,pos
157,157,P17844,YP_009724392.1,0.34262624,0.331936836,0.67,10.67,0.0,1.1,False
158,158,P17858,YP_009724392.1,0.1615994,0.008286089,0.23,0.67,0.32,6.67,False
159,159,P17987,YP_009724392.1,0.42631188,0.204343081,0.38,1.33,0.2,1.63,False
160,160,P18085,YP_009724392.1,0.29321867,0.228725313,0.69,0.67,0.0,6.67,False
161,161,P18124,YP_009724392.1,0.19299349,0.350795878,0.4,3.0,0.17,1.94,False
162,162,P18621,YP_009724392.1,0.09899689,0.32825957,0.65,5.0,0.0,0.9,False
163,163,P18754,YP_009724392.1,0.081389636,0.029170808,0.44,0.67,0.1,0.81,False
164,164,P19338,YP_009724392.1,0.11067451,0.211372229,0.6,3.67,0.0,0.9,False
165,165,P20042,YP_009724392.1,0.08011459,0.324754171,0.11,1.67,0.57,6.11,False
166,166,P20290,YP_009724392.1,0.06559487,0.207088818,0.69,0.67,0.0,0.73,False
167,167,P20700,YP_009724392.1,0.17376506,0.270345248,0.41,4.0,0.15,1.33,False
168,168,P21741,YP_009724392.1,0.31784183,0.328965051,0.57,2.33,0.01,1.12,False
169,169,P21796,YP_009724392.1,0.5618301,0.302197404,0.23,1.33,0.32,13.33,False
170,170,P21912,YP_009724392.1,0.7759246,0.686283154,0.0,8.67,1.0,86.67,False
171,171,P22061,YP_009724392.1,0.6319879,0.330557616,0.69,13.0,0.0,0.81,False
172,172,P22087,YP_009724392.1,0.28341496,0.321613673,0.16,4.0,0.36,2.32,False
173,173,P22102,YP_009724392.1,0.12258351,0.15780123,0.58,1.67,0.0,0.61,False
174,174,P22314,YP_009724392.1,0.5198045,0.05242043,0.34,0.67,0.26,2.44,False
175,175,P22626,YP_009724392.1,0.19357179,0.338308371,0.68,8.67,0.0,0.79,False
176,176,P23025,YP_009724392.1,0.10192526,0.172096917,0.69,0.33,0.0,3.33,False
177,177,P23193,YP_009724392.1,0.07534279,0.363487342,0.11,4.33,0.61,4.33,False
178,178,P23246,YP_009724392.1,0.10132619,0.312800319,0.58,4.0,0.0,1.02,False
179,179,P23284,YP_009724392.1,0.101704,0.330405077,0.69,20.0,0.0,0.94,False
180,180,P23396,YP_009724392.1,0.61552674,0.327188443,0.67,13.67,0.0,1.21,False
181,181,P23528,YP_009724392.1,0.089617044,0.316782178,0.69,2.67,0.0,0.53,False
182,182,P23588,YP_009724392.1,0.11293668,0.281193025,0.23,1.0,0.32,10.0,False
183,183,P23921,YP_009724392.1,0.07775661,0.020397265,0.69,0.33,0.0,0.61,False
184,184,P24666,YP_009724392.1,0.19738397,0.027487643,0.52,0.67,0.03,0.52,False
185,185,P25205,YP_009724392.1,0.44726485,0.328148833,0.6,3.0,0.0,0.94,False
186,186,P25398,YP_009724392.1,0.39750248,0.324395004,0.63,5.33,0.0,0.99,False
187,187,P25440,YP_009724392.1,0.113564946,0.906592876,0.0,7.0,1.0,70.0,True
188,188,P25705,YP_009724392.1,0.055246852,0.310539181,0.63,6.67,0.0,1.33,False
189,189,P25789,YP_009724392.1,0.77038485,0.074110919,0.69,0.33,0.0,3.33,False
190,190,P26196,YP_009724392.1,0.26592076,0.339219779,0.54,1.67,0.02,1.02,False
191,191,P26368,YP_009724392.1,0.16771375,0.338601309,0.68,17.67,0.0,1.17,False
192,192,P26373,YP_009724392.1,0.10609852,0.318356911,0.59,5.0,0.0,1.41,False
193,193,P26583,YP_009724392.1,0.13546386,0.292129272,0.64,16.0,0.0,1.34,False
194,194,P26599,YP_009724392.1,0.35027358,0.208176503,0.65,3.0,0.0,0.61,False
195,195,P26641,YP_009724392.1,0.096790254,0.33225669,0.63,4.0,0.0,0.96,False
196,196,P26885,YP_009724392.1,0.2963177,0.334846122,0.52,1.33,0.03,1.05,False
197,197,P27635,YP_009724392.1,0.63448197,0.32665605,0.64,4.67,0.0,0.87,False
198,198,P27694,YP_009724392.1,0.07670453,0.251912794,0.69,0.67,0.0,1.83,False
199,199,P27695,YP_009724392.1,0.24345607,0.220657652,0.41,8.67,0.15,1.73,False
200,200,P27816,YP_009724392.1,0.29029348,0.208025714,0.57,3.0,0.01,0.89,False
201,201,P27824,YP_009724392.1,0.12561513,0.366704626,0.0,7.67,1.0,76.67,False
202,202,P28070,YP_009724392.1,0.6480745,0.218882626,0.49,1.67,0.06,0.92,False
203,203,P29372,YP_009724392.1,0.21177913,0.314282297,0.67,5.67,0.0,0.83,False
204,204,P29597,YP_009724392.1,0.37356982,0.241339132,0.69,0.67,0.0,1.22,False
205,205,P29692,YP_009724392.1,0.19778687,0.354529827,0.55,4.67,0.01,1.6,False
206,206,P30041,YP_009724392.1,0.09976434,0.007515483,0.69,0.67,0.0,0.24,False
207,207,P30048,YP_009724392.1,0.52593267,0.312053401,0.58,1.33,0.0,0.73,False
208,208,P30050,YP_009724392.1,0.61014956,0.336221291,0.5,2.67,0.04,1.28,False
209,209,P30101,YP_009724392.1,0.08978998,0.291247627,0.65,4.67,0.0,0.74,False
210,210,P30153,YP_009724392.1,0.534548,0.010714081,0.69,0.33,0.0,0.73,False
211,211,P30405,YP_009724392.1,0.22661129,0.221064619,0.52,1.0,0.03,0.79,False
212,212,P30419,YP_009724392.1,0.64725447,0.252085686,0.11,1.67,0.57,6.11,False
213,213,P30533,YP_009724392.1,0.11666481,0.225312722,0.53,4.0,0.02,1.19,False
214,214,P30536,YP_009724392.1,0.21194218,0.311089563,0.69,0.67,0.0,6.67,False
215,215,P31040,YP_009724392.1,0.5458916,0.573486233,0.0,16.67,1.0,30.56,False
216,216,P31153,YP_009724392.1,0.5966256,0.197170216,0.44,1.0,0.1,1.22,False
217,217,P31689,YP_009724392.1,0.4851346,0.315357936,0.17,6.0,0.34,2.64,False
218,218,P31942,YP_009724392.1,0.17504741,0.020670632,0.69,0.33,0.0,0.37,False
219,219,P31943,YP_009724392.1,0.06954046,0.208308438,0.57,1.33,0.01,0.7,False
220,220,P32119,YP_009724392.1,0.13610601,0.029993814,0.69,0.33,0.0,0.73,False
221,221,P32121,YP_009724392.1,0.5544944,0.327449946,0.68,8.33,0.0,0.79,False
222,222,P32969,YP_009724392.1,0.25684175,0.320049187,0.69,6.33,0.0,0.87,False
223,223,P33316,YP_009724392.1,0.07999235,0.337296014,0.63,4.33,0.0,0.93,False
224,224,P33992,YP_009724392.1,0.60591173,0.334428662,0.53,3.33,0.02,1.31,False
225,225,P35030,YP_009724392.1,0.4028646,0.312864429,0.69,1.0,0.0,1.0,False
226,226,P35080,YP_009724392.1,0.3986721,0.314454566,0.69,1.0,0.0,0.85,False
227,227,P35226,YP_009724392.1,0.12558049,0.053487874,0.69,0.33,0.0,1.22,False
228,228,P35232,YP_009724392.1,0.092232205,0.314831899,0.64,4.67,0.0,0.84,False
229,229,P35268,YP_009724392.1,0.67706597,0.28664598,0.66,4.0,0.0,0.59,False
230,230,P35269,YP_009724392.1,0.06980038,0.257443597,0.16,1.33,0.35,2.44,False
231,231,P35610,YP_009724392.1,0.08050553,0.052547956,0.23,0.67,0.32,6.67,False
232,232,P35637,YP_009724392.1,0.57294726,0.008434127,0.69,0.33,0.0,0.26,False
233,233,P35659,YP_009724392.1,0.05648294,0.333575633,0.68,9.33,0.0,0.92,False
234,234,P35754,YP_009724392.1,0.06744246,0.075795181,0.69,0.33,0.0,3.33,False
235,235,P35998,YP_009724392.1,0.4727552,0.024243763,0.69,0.33,0.0,3.33,False
236,236,P36542,YP_009724392.1,0.32227048,0.166386204,0.33,1.33,0.29,3.67,False
237,237,P36578,YP_009724392.1,0.6819796,0.333647163,0.44,4.33,0.11,1.77,False
238,238,P36873,YP_009724392.1,0.12806156,0.294440277,0.69,0.67,0.0,1.22,False
239,239,P36969,YP_009724392.1,0.2067087,0.332745631,0.51,2.33,0.03,1.28,False
240,240,P37108,YP_009724392.1,0.56642824,0.199735277,0.61,1.67,0.0,0.61,False
241,241,P37802,YP_009724392.1,0.07470572,0.224235913,0.38,1.33,0.19,1.63,False
242,242,P38432,YP_009724392.1,0.11652691,0.237257987,0.69,0.33,0.0,3.33,False
243,243,P38646,YP_009724392.1,0.0711605,0.322270929,0.68,13.33,0.0,0.92,False
244,244,P38919,YP_009724392.1,0.68867666,0.40418993,0.14,2.33,0.44,3.21,False
245,245,P39019,YP_009724392.1,0.29744264,0.326249828,0.67,8.33,0.0,0.95,False
246,246,P39023,YP_009724392.1,0.14158282,0.219704006,0.47,3.67,0.07,1.34,False
247,247,P39656,YP_009724392.1,0.15364297,0.270301069,0.23,1.33,0.32,13.33,False
248,248,P39748,YP_009724392.1,0.6577786,0.215861036,0.61,6.67,0.0,1.06,False
249,249,P40227,YP_009724392.1,0.14378662,0.213794066,0.1,1.67,0.62,9.17,False
250,250,P40429,YP_009724392.1,0.13469541,0.014601451,0.69,0.33,0.0,0.61,False
251,251,P40616,YP_009724392.1,0.099567086,0.32260914,0.69,1.0,0.0,10.0,False
252,252,P40939,YP_009724392.1,0.2360506,0.394265741,0.01,5.67,0.97,15.58,False
253,253,P41091,YP_009724392.1,0.5228334,0.365201134,0.69,0.67,0.0,6.67,False
254,254,P41214,YP_009724392.1,0.1856885,0.126658935,0.33,0.67,0.29,3.67,False
255,255,P41223,YP_009724392.1,0.18526253,0.199940673,0.59,2.0,0.0,0.71,False
256,256,P41240,YP_009724392.1,0.15151821,0.059669634,0.69,0.33,0.0,3.33,False
257,257,P41567,YP_009724392.1,0.6623934,0.015048967,0.69,0.33,0.0,1.22,False
258,258,P42167,YP_009724392.1,0.08835598,0.220255637,0.23,1.0,0.32,10.0,False
259,259,P42575,YP_009724392.1,0.09975915,0.229178226,0.41,1.0,0.15,1.57,False
260,260,P42677,YP_009724392.1,0.19772601,0.320017398,0.69,2.0,0.0,0.59,False
261,261,P42766,YP_009724392.1,0.10440744,0.295711454,0.69,2.67,0.0,0.86,False
262,262,P43243,YP_009724392.1,0.08609805,0.007944829,0.69,1.0,0.0,0.33,False
263,263,P43487,YP_009724392.1,0.047333613,0.014996929,0.69,0.33,0.0,1.83,False
264,264,P45880,YP_009724392.1,0.11979133,0.273628716,0.0,5.0,1.0,50.0,False
265,265,P45973,YP_009724392.1,0.76247907,0.022972622,0.69,0.33,0.0,0.73,False
266,266,P46109,YP_009724392.1,0.08453902,0.328090579,0.69,11.0,0.0,0.72,False
267,267,P46776,YP_009724392.1,0.27819225,0.201173569,0.69,0.67,0.0,0.39,False
268,268,P46777,YP_009724392.1,0.15405744,0.185417038,0.42,1.33,0.14,1.05,False
269,269,P46778,YP_009724392.1,0.09584928,0.342617906,0.53,4.0,0.02,1.47,False
270,270,P46779,YP_009724392.1,0.08404496,0.330320983,0.53,2.0,0.02,1.1,False
271,271,P46781,YP_009724392.1,0.102930695,0.312710036,0.64,3.33,0.0,0.85,False
272,272,P46782,YP_009724392.1,0.105998404,0.321301408,0.44,6.67,0.11,1.59,False
273,273,P46783,YP_009724392.1,0.23555878,0.203098944,0.62,2.33,0.0,0.71,False
274,274,P46977,YP_009724392.1,0.09405105,0.220687185,0.23,1.0,0.32,10.0,False
275,275,P47756,YP_009724392.1,0.7180954,0.009794822,0.58,0.67,0.0,0.37,False
276,276,P47813,YP_009724392.1,0.16546123,0.348077667,0.47,1.67,0.07,1.41,False
277,277,P47914,YP_009724392.1,0.07436252,0.201687554,0.69,0.67,0.0,0.92,False
278,278,P48047,YP_009724392.1,0.10002502,0.203645666,0.69,0.67,0.0,1.05,False
279,279,P48444,YP_009724392.1,0.461646,0.207036755,0.69,0.67,0.0,6.67,False
280,280,P48507,YP_009724392.1,0.12242763,0.35082078,0.53,1.67,0.02,1.08,False
281,281,P48643,YP_009724392.1,0.30305928,0.00745497,0.34,0.67,0.26,2.44,False
282,282,P48729,YP_009724392.1,0.36007047,0.228439978,0.69,0.67,0.0,1.05,False
283,283,P48730,YP_009724392.1,0.14158547,0.199790567,0.53,1.0,0.02,0.73,False
284,284,P49207,YP_009724392.1,0.12656425,0.292052781,0.35,1.33,0.26,4.89,False
285,285,P49327,YP_009724392.1,0.0880706,0.013623259,0.69,0.33,0.0,3.33,False
286,286,P49368,YP_009724392.1,0.2867049,0.206476962,0.36,1.0,0.23,2.75,False
287,287,P49411,YP_009724392.1,0.18203728,0.198264358,0.69,0.67,0.0,0.73,False
288,288,P49458,YP_009724392.1,0.57262695,0.324674764,0.57,3.0,0.01,1.1,False
289,289,P49589,YP_009724392.1,0.09742314,0.109178947,0.69,0.33,0.0,1.83,False
290,290,P49674,YP_009724392.1,0.5102761,0.337862433,0.49,2.0,0.05,1.29,False
291,291,P49756,YP_009724392.1,0.090217985,0.222280953,0.55,4.0,0.01,1.19,False
292,292,P49790,YP_009724392.1,0.06797363,0.023131522,0.69,0.33,0.0,1.22,False
293,293,P49915,YP_009724392.1,0.10935978,0.21655797,0.5,1.67,0.04,1.02,False
294,294,P50402,YP_009724392.1,0.36570394,0.387039005,0.0,8.0,0.98,14.67,False
