,id,prey_id,bait_id,yhat,mist_score,saint_bfdr_score,avg_spec_score,saint_score,fold_change,pos
218,218,P31942,YP_009724392.1,0.2977397,0.020670632,0.69,0.33,0.0,0.37,False
219,219,P31943,YP_009724392.1,0.02772516,0.208308438,0.57,1.33,0.01,0.7,False
220,220,P32119,YP_009724392.1,0.032957222,0.029993814,0.69,0.33,0.0,0.73,False
221,221,P32121,YP_009724392.1,0.36088496,0.327449946,0.68,8.33,0.0,0.79,False
222,222,P32969,YP_009724392.1,0.13550003,0.320049187,0.69,6.33,0.0,0.87,False
223,223,P33316,YP_009724392.1,0.021898627,0.337296014,0.63,4.33,0.0,0.93,False
224,224,P33992,YP_009724392.1,0.0572834,0.334428662,0.53,3.33,0.02,1.31,False
225,225,P35030,YP_009724392.1,0.086633824,0.312864429,0.69,1.0,0.0,1.0,False
226,226,P35080,YP_009724392.1,0.58363897,0.314454566,0.69,1.0,0.0,0.85,False
227,227,P35226,YP_009724392.1,0.124826536,0.053487874,0.69,0.33,0.0,1.22,False
228,228,P35232,YP_009724392.1,0.027123978,0.314831899,0.64,4.67,0.0,0.84,False
229,229,P35268,YP_009724392.1,0.170596,0.28664598,0.66,4.0,0.0,0.59,False
230,230,P35269,YP_009724392.1,0.020928357,0.257443597,0.16,1.33,0.35,2.44,False
231,231,P35610,YP_009724392.1,0.027325545,0.052547956,0.23,0.67,0.32,6.67,False
232,232,P35637,YP_009724392.1,0.311357,0.008434127,0.69,0.33,0.0,0.26,False
233,233,P35659,YP_009724392.1,0.047475796,0.333575633,0.68,9.33,0.0,0.92,False
234,234,P35754,YP_009724392.1,0.027553443,0.075795181,0.69,0.33,0.0,3.33,False
235,235,P35998,YP_009724392.1,0.10075018,0.024243763,0.69,0.33,0.0,3.33,False
236,236,P36542,YP_009724392.1,0.13234982,0.166386204,0.33,1.33,0.29,3.67,False
237,237,P36578,YP_009724392.1,0.06801436,0.333647163,0.44,4.33,0.11,1.77,False
238,238,P36873,YP_009724392.1,0.017789254,0.294440277,0.69,0.67,0.0,1.22,False
239,239,P36969,YP_009724392.1,0.028853687,0.332745631,0.51,2.33,0.03,1.28,False
240,240,P37108,YP_009724392.1,0.07827489,0.199735277,0.61,1.67,0.0,0.61,False
241,241,P37802,YP_009724392.1,0.021912385,0.224235913,0.38,1.33,0.19,1.63,False
242,242,P38432,YP_009724392.1,0.07302625,0.237257987,0.69,0.33,0.0,3.33,False
243,243,P38646,YP_009724392.1,0.031636044,0.322270929,0.68,13.33,0.0,0.92,False
244,244,P38919,YP_009724392.1,0.3181535,0.40418993,0.14,2.33,0.44,3.21,False
245,245,P39019,YP_009724392.1,0.024252994,0.326249828,0.67,8.33,0.0,0.95,False
246,246,P39023,YP_009724392.1,0.028707642,0.219704006,0.47,3.67,0.07,1.34,False
247,247,P39656,YP_009724392.1,0.021377759,0.270301069,0.23,1.33,0.32,13.33,False
248,248,P39748,YP_009724392.1,0.52820456,0.215861036,0.61,6.67,0.0,1.06,False
249,249,P40227,YP_009724392.1,0.027905313,0.213794066,0.1,1.67,0.62,9.17,False
250,250,P40429,YP_009724392.1,0.0655574,0.014601451,0.69,0.33,0.0,0.61,False
251,251,P40616,YP_009724392.1,0.01895719,0.32260914,0.69,1.0,0.0,10.0,False
252,252,P40939,YP_009724392.1,0.23129569,0.394265741,0.01,5.67,0.97,15.58,False
253,253,P41091,YP_009724392.1,0.038331505,0.365201134,0.69,0.67,0.0,6.67,False
254,254,P41214,YP_009724392.1,0.09401577,0.126658935,0.33,0.67,0.29,3.67,False
255,255,P41223,YP_009724392.1,0.05553378,0.199940673,0.59,2.0,0.0,0.71,False
256,256,P41240,YP_009724392.1,0.03964606,0.059669634,0.69,0.33,0.0,3.33,False
257,257,P41567,YP_009724392.1,0.62210196,0.015048967,0.69,0.33,0.0,1.22,False
258,258,P42167,YP_009724392.1,0.044630837,0.220255637,0.23,1.0,0.32,10.0,False
259,259,P42575,YP_009724392.1,0.08132761,0.229178226,0.41,1.0,0.15,1.57,False
260,260,P42677,YP_009724392.1,0.07055075,0.320017398,0.69,2.0,0.0,0.59,False
261,261,P42766,YP_009724392.1,0.13630196,0.295711454,0.69,2.67,0.0,0.86,False
262,262,P43243,YP_009724392.1,0.01925948,0.007944829,0.69,1.0,0.0,0.33,False
263,263,P43487,YP_009724392.1,0.030741047,0.014996929,0.69,0.33,0.0,1.83,False
264,264,P45880,YP_009724392.1,0.0477906,0.273628716,0.0,5.0,1.0,50.0,False
265,265,P45973,YP_009724392.1,0.5731355,0.022972622,0.69,0.33,0.0,0.73,False
266,266,P46109,YP_009724392.1,0.026131276,0.328090579,0.69,11.0,0.0,0.72,False
267,267,P46776,YP_009724392.1,0.074802265,0.201173569,0.69,0.67,0.0,0.39,False
268,268,P46777,YP_009724392.1,0.02100673,0.185417038,0.42,1.33,0.14,1.05,False
269,269,P46778,YP_009724392.1,0.02532898,0.342617906,0.53,4.0,0.02,1.47,False
270,270,P46779,YP_009724392.1,0.018699583,0.330320983,0.53,2.0,0.02,1.1,False
271,271,P46781,YP_009724392.1,0.020136924,0.312710036,0.64,3.33,0.0,0.85,False
272,272,P46782,YP_009724392.1,0.019298986,0.321301408,0.44,6.67,0.11,1.59,False
273,273,P46783,YP_009724392.1,0.022846682,0.203098944,0.62,2.33,0.0,0.71,False
274,274,P46977,YP_009724392.1,0.028011097,0.220687185,0.23,1.0,0.32,10.0,False
275,275,P47756,YP_009724392.1,0.2410043,0.009794822,0.58,0.67,0.0,0.37,False
276,276,P47813,YP_009724392.1,0.060099345,0.348077667,0.47,1.67,0.07,1.41,False
277,277,P47914,YP_009724392.1,0.020975823,0.201687554,0.69,0.67,0.0,0.92,False
278,278,P48047,YP_009724392.1,0.01959643,0.203645666,0.69,0.67,0.0,1.05,False
279,279,P48444,YP_009724392.1,0.076307565,0.207036755,0.69,0.67,0.0,6.67,False
280,280,P48507,YP_009724392.1,0.13279815,0.35082078,0.53,1.67,0.02,1.08,False
281,281,P48643,YP_009724392.1,0.050221268,0.00745497,0.34,0.67,0.26,2.44,False
282,282,P48729,YP_009724392.1,0.04907147,0.228439978,0.69,0.67,0.0,1.05,False
283,283,P48730,YP_009724392.1,0.06674154,0.199790567,0.53,1.0,0.02,0.73,False
284,284,P49207,YP_009724392.1,0.07250084,0.292052781,0.35,1.33,0.26,4.89,False
285,285,P49327,YP_009724392.1,0.017250342,0.013623259,0.69,0.33,0.0,3.33,False
286,286,P49368,YP_009724392.1,0.040493645,0.206476962,0.36,1.0,0.23,2.75,False
287,287,P49411,YP_009724392.1,0.059779394,0.198264358,0.69,0.67,0.0,0.73,False
288,288,P49458,YP_009724392.1,0.045999207,0.324674764,0.57,3.0,0.01,1.1,False
289,289,P49589,YP_009724392.1,0.030126566,0.109178947,0.69,0.33,0.0,1.83,False
290,290,P49674,YP_009724392.1,0.055443436,0.337862433,0.49,2.0,0.05,1.29,False
291,291,P49756,YP_009724392.1,0.07237365,0.222280953,0.55,4.0,0.01,1.19,False
292,292,P49790,YP_009724392.1,0.024197642,0.023131522,0.69,0.33,0.0,1.22,False
293,293,P49915,YP_009724392.1,0.036260433,0.21655797,0.5,1.67,0.04,1.02,False
294,294,P50402,YP_009724392.1,0.031752214,0.387039005,0.0,8.0,0.98,14.67,False
